company_id,Company name,Company address,company_name_slug,company_no,reviews_count,average_company_rating,company_review_summary_url,company_review_url,foreign_company_id,map_address,map_latitude,map_longitude,industry,website_url,Secondary Address,Company Tel,Company Email,Contact Person,Position,FET,FCA,FOB,FCM,FOE,FOM,FIST,FCI,tertiary address
449109,OCK GROUP OF COMPANIES,"No.18, Jalan Jurunilai U1/20, Seksyen U1, Hicom Glenmarie Industrial Park, 40150 Shah Alam, Selangor.",ock-group-of-companies-449109,2.00001E+11,74,4.0541,/companies/449109/company-reviews/summary,/companies/449109/company-reviews,31275,"No.18, Jalan Jurunilai U1/20, Seksyen U1, Hicom Glenmarie Industrial Park, 40150 Shah Alam, Selangor.",,,Telecommunication,http://www.ock.com.my,,,,,,0,0,0,0,0,0,1,0,
,OCK Setia Engineering,"2nd Floor, P23B-2-3, Trinity Hub Commercial Centre, Jalan Datuk Tawi Sli, Kuching 93250 Sarawak Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
,OCK Setia Engineering Sdn Bhd,"No. 18, Jalan Jurunilai, U1/20, Seksyen U1, Hicom Glenmarie Industrial Park, 40150 Shah Alam. 40150 Selangor Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
,OCTAGON CREATIVE,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,OH STUDIOST,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,Omega R&D,"Lot 8, Lorong Kelabu, Mile 4 1/2 Tuaran Road, Likas, 88400 Kota Kinabalu Sabah.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
1.56E+14,OMENS ANIMATION STUDIOS SDN. BHD.,Petaling Jaya,omens-animation-studios-1236012,1272375¬≠D,0,0,/companies/1236012/company-reviews/summary,/companies/1236012/company-reviews,148104,Petaling Jaya,,,Entertainment/Media,http://www.omens-studios.com/,,,,,,0,0,0,1,0,0,0,0,
1275378,ON SEMICONDUCTOR SITE 1,Lot 122 Senawang Industrial Estate Seremban 70450 Negeri Sembilan Malaysia.,on-semiconductor-site-1-1275378,,24,4.25,/companies/1275378/company-reviews/summary,/companies/1275378/company-reviews,157906,,,,Others,,,,,,,0,0,0,0,1,0,0,0,
1.56E+14,One Stop Printing House,"34 Jalan Tukang, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",one-stop-printing-house-459985,NS0023770-K,0,0,/companies/459985/company-reviews/summary,/companies/459985/company-reviews,69066,"34 Jalan Tukang, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",2.991795,101.787329,Printing/Publishing,,,,,,,0,0,0,1,0,0,0,0,
,ONG ADVISORY SDN BHD,"NO.18(1ST FLOOR), JALAN MESRA, TAMAN SAYANG, KLUANG BARU 86000 KLUANG,JOHOR",,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,
459156,Ong Chee Yow & Co,"No 43, 1st & 2nd Jln Ros 85007 Segamat",ong-chee-yow-n-co-459156,AF 1128,1,5,/companies/459156/company-reviews/summary,/companies/459156/company-reviews,64905,"No 43, 1st & 2nd Jln Ros 85007 Segamat",2.503229,102.821745,Accounting/Audit/Tax Services,,,,,,,0,0,1,0,0,0,0,0,
999658,OOI AND KHOR DENTAL SURGERY,"No. 7,7A,5B,7C, Jalan Anggerik Vanilla N31/N, Kota Kemuning, 40460 Shah Alam, Selangor.",ooi-and-khor-dental-surgery-999658,231005-00545-12,3,4.6667,/companies/999658/company-reviews/summary,/companies/999658/company-reviews,110657,"No. 7,7A,5B,7C, Jalan Anggerik Vanilla N31/N, Kota Kemuning, 40460 Shah Alam, Selangor.",,,Healthcare/Medical,http://www.okdental.my,,,,,,0,0,0,0,0,0,0,1,
440600,OpenSys (M) Berhad,"Level 26, Tower A, Pinnacle PJ, Jalan Utara C, 46200 Petaling Jaya
Selangor, Malaysia",opensys-m-berhad-440600,369818-W,9,3.6667,/companies/440600/company-reviews/summary,/companies/440600/company-reviews,3855,"Level 26, Tower A, Pinnacle PJ, Jalan Utara C, 46200 Petaling Jaya
Selangor, Malaysia",,,Computer/Information Technology (Software),http://www.myopensys.com/,"No 1, Jalan Putra Mahkota 7/7B, Seksyen 7, Putra Heights, 47650 Subang Jaya. 47650 Selangor Malaysia.",,,,,0,0,0,0,1,0,0,0,
1207288,Operion Ecommerce and Software Sdn Bhd,"Jalan Raja Uda (Butterworth HQ), Jalan Khemah (Penang Branch), Phnom Penh (Cambodia Branch), High Street Centre (Singapore)",operion-ecommerce-and-software-1207288,1096722-A,3,2,/companies/1207288/company-reviews/summary,/companies/1207288/company-reviews,120511,"Jalan Raja Uda (Butterworth HQ), Jalan Khemah (Penang Branch), Phnom Penh (Cambodia Branch), High Street Centre (Singapore)",,,Computer/Information Technology (Software),https://www.operion.com.my,,,,,,0,0,0,0,0,0,1,0,
1.57E+14,OPPSTAR TECHNOLOGY SDN. BHD.,"L2-E-7A, Enterprise 4, Technology Park Malaysia, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",oppstar-technology-156983363298488,1085480-P,2,4.5,/companies/156983363298488/company-reviews/summary,/companies/156983363298488/company-reviews,175825,"L2-E-7A, Enterprise 4, Technology Park Malaysia, Bukit Jalil, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",,,Electrical & Electronics,http://www.oppstar.com.my,,,,,,0,0,0,0,0,0,0,1,
,OppTy Pte Ltd,105 Cecil Street The Octagon #08- 01 Singapore 069534,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,
1.58E+14,Optimai (Malaysia) Sdn Bhd,"No. 19-13, 231 TR Service Suites, 231 Jalan Tun Razak, Imbi, 55100 Kuala Lumpur",optimai-malaysia-157804140696401,2.02E+11,1,4,/companies/157804140696401/company-reviews/summary,/companies/157804140696401/company-reviews,181827,"No. 19-13, 231 TR Service Suites, 231 Jalan Tun Razak, Imbi, 55100 Kuala Lumpur",,,Computer/Information Technology (Software),http://www.optimai.com,,,,,,0,0,0,0,0,0,0,1,
1.63048E+14,ORIENT TELECOMS SDN. BHD.,"Suite 2B-25-1, 25th Floor Block 2B, Plaza Sentral, Jalan Stesen Sentral 5 50470 Kuala Lumpur Malaysia.",orient-telecoms-163047705071050,1262453-T,1,5,/companies/163047705071050/company-reviews/summary,/companies/163047705071050/company-reviews,216839,,,,Telecommunication,http://orient-telecoms.com/,,,,,,0,0,0,0,1,0,0,0,
639823,Oriental DM Sdn Bhd,"NO.15, JALAN USJ 1/33, TAMAN SUBANG PERMAI, 47500 SUBANG USJ, SELANGOR, MALAYSIA",oriental-dm-639823,891429-K,1,4,/companies/639823/company-reviews/summary,/companies/639823/company-reviews,61535,"NO.15, JALAN USJ 1/33, TAMAN SUBANG PERMAI, 47500 SUBANG USJ, SELANGOR, MALAYSIA",3.048991,101.599876,General & Wholesale Trading,https://www.oriental-dm.com/,,,,,,1,0,0,0,0,0,0,0,
,Origin Artistic Management,,,,,,,,,,,,,,,,AF.mahakarya@gmail.com,Alex Fischer, Dean MIAA,0,1,0,0,0,0,0,0,
,Ornet Sdn Bhd,"No. 16, Level 3A, Block D, One South, Jalan OS, Taman Serdang Perdana, 43300 Seri Kembangan, Selangor, MALAYSIA.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
1.56085E+14,osram semiconductor,Bayan Lepas Free Industrial Zone 11900 Pulau Pinang Malaysia.,osram-semiconductor-156085175212920,,12,4.3333,/companies/156085175212920/company-reviews/summary,/companies/156085175212920/company-reviews,169288,,,,Others,,,,,,,0,0,0,0,1,0,0,0,
,OUN & PARTNERS CHARTERED ACCOUNTANTS,"No.25-2, Jalan Komersial Takh 2,
Taman Ayer Keroh Height,
Hang Tuah Jaya,
75450, Melaka",,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,
1.60978E+14,Overwatch Technology Sdn Bhd,"Faber Towers tower 2, 10th floor, Podium, Jalan Desa Bahagia, Taman Desa, 58100 Kuala Lumpur",overwatch-technology-160977710598043,5788t478,2,3,/companies/160977710598043/company-reviews/summary,/companies/160977710598043/company-reviews,199711,,,,Banking/Financial Services,,,,,,,0,0,0,0,0,0,1,0,
446246,Owen KLCA PLT,"50-1, 52-1 & 54-1, Jalan BPM 2, Taman Bukit Piatu Mutiara, 75150 Melaka",owen-klca-plt-446246,AF 0043,10,2.5,/companies/446246/company-reviews/summary,/companies/446246/company-reviews,22059,"50-1, 52-1 & 54-1, Jalan BPM 2, Taman Bukit Piatu Mutiara, 75150 Melaka",2.207178,102.270761,Accounting/Audit/Tax Services,,,,,,,0,0,1,0,0,0,0,0,
,Pace,,,,,,,,,,,,,,,,mohamed.hegazy@pace-kuwait.com,Eng. Mohamed Hegazy, Senior Mechanical Engineer,1,0,0,0,0,0,0,0,"Professional & Continuing Education Centre (PACE), Universiti Utara Malaysia, 06010 Sintok, Kedah Darul Aman, Malaysia"
467333,Panasonic Appliances Air Conditioning Malaysia Sdn Bhd,"LOT 2, PERSIARAN TENGKU AMPUAN, SECTION 21, 40300 SHAH ALAM, SELANGOR",panasonic-appliances-air-conditioning-malaysia-467333,550278-P,73,4.1918,/companies/467333/company-reviews/summary,/companies/467333/company-reviews,88493,"LOT 2, PERSIARAN TENGKU AMPUAN, SECTION 21, 40300 SHAH ALAM, SELANGOR",3.052681,101.543629,Manufacturing/Production,,,,,,,0,0,0,0,1,0,0,0,
446347,Pantech Corporation Sdn Bhd,"PTD 204334, Jalan Platinum Utama, Kawasan Perindustrian Pasir Gudang, Zon 12B, 81700 Pasir Gudang Johor Malaysia",pantech-corporation-446347,176321-P,17,3.1765,/companies/446347/company-reviews/summary,/companies/446347/company-reviews,22390,"PTD 204334, Jalan Platinum Utama, Kawasan Perindustrian Pasir Gudang, Zon 12B, 81700 Pasir Gudang Johor Malaysia",1.469056,103.88117,Oil/Gas/Petroleum,http://www.pantech-group.com,,,,,,0,0,0,0,0,0,1,0,
,PARAGON ENTERPRISE,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
1.67E+14,PARAMIT MALAYSIA SDN.BHD (167912-P),"Plot 372, Penang Science Park,
Lorong Perindustrian Bukit Minyak 21
Taman Perindustrian Bukit Minyak, 14100 Simpang Ampat
Seberang Perai Tengah, Penang, Malaysia",paramit-malaysia-167912-p-166920270149862,,0,0,/companies/166920270149862/company-reviews/summary,/companies/166920270149862/company-reviews,309716,"Plot 372, Penang Science Park,
Lorong Perindustrian Bukit Minyak 21
Taman Perindustrian Bukit Minyak, 14100 Simpang Ampat
Seberang Perai Tengah, Penang, Malaysia",,,Others,,,,,,,0,0,0,0,0,0,0,1,
610985,PASSION PICTURES SDN BHD,,passion-pictures-610985,513101-D,1,5,/companies/610985/company-reviews/summary,/companies/610985/company-reviews,7187,,,,Advertising/Marketing/Promotion/PR,,,'016-6531275',munyee@passionpictures.com.my,Lai Mun Yee, Line Producer,0,1,0,0,0,0,0,0,
,PBS Advisory Sdn.Bhd,"F-2,43, Jalan PJU 1a/3, Taipan Damansara 2, 47301 Petaling Jaya, Selangor",,,,,,,,,,,,,,012-3171776,,,,0,0,0,0,0,1,0,0,
1.57E+14,PC IMAGE,Wisma Saberkas Jalan Tun Abang Haji Openg Kuching Sarawak Malaysia,pc-image-627009,818953-V,14,4.1429,/companies/627009/company-reviews/summary,/companies/627009/company-reviews,38357,Wisma Saberkas Jalan Tun Abang Haji Openg Kuching Sarawak Malaysia,1.536814,110.340367,Computer/Information Technology (Hardware),,,,,,,0,0,0,1,0,0,0,0,
647490,PC ZONE COMPUTER TRADING (M) SDN BHD,"Low Yat Plaza, Bukit Bintang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",pc-zone-computer-trading-m-647490,472852-W,0,0,/companies/647490/company-reviews/summary,/companies/647490/company-reviews,72999,"Low Yat Plaza, Bukit Bintang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.143882,101.709664,Computer/Information Technology (Hardware),,"12, Ground Floor & 2ND Floor, Jalan Perniagaan 2, Pusat Perniagaan Kenanga, Jalan Bakri, 84000 Muar, Johor",,,,,0,0,0,0,0,0,1,0,
,"PEBBLEREKA, SUBANG JAYA",,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,Pejabat Pendidikan Daerah Kuala Selangor,"Jalan Keramat Tanjung, 45000 Kuala Selangor",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,
1.61E+14,PEM CONSULT,,pem-consult-160758107136264,962038-M,0,0,/companies/160758107136264/company-reviews/summary,/companies/160758107136264/company-reviews,198274,,,,Construction/Building/Engineering,,,,sunderannayar@yahoo.com,Ir. Sunderaeswaran Nayar, Mechanical Engineer,1,0,0,0,0,0,0,0,"Berliner Allee 51–53 ,40212 Düsseldorf · Germany"
463164,PENTAS FLORA SDN. BHD. (Member of the EXSIM group of companies),"Lot 183, Jalan 5, Kompleks Perabot Olak Lempit, 42700 Banting, Selangor.",pentas-flora-member-of-the-exsim-group-of-companies-463164,775059-T,76,3.7368,/companies/463164/company-reviews/summary,/companies/463164/company-reviews,81786,"Lot 183, Jalan 5, Kompleks Perabot Olak Lempit, 42700 Banting, Selangor.",,,Oil/Gas/Petroleum,http://www.pentasflora.com,"G-02, Twin Arkz, No. 3, Jalan Jalil Perkasa 1, Bukit Jalil, 57000 Kuala Lumpur",,,,,0,0,0,0,0,0,1,0,
,PERBENDAHARAAN MALAYSIA,"KOMPLEKS KEMENTERIAN KEWANGAN, NO.5, PERSIARAN PERDANA, PRESINT 2 PUSAT PENTADBIRAN KERAJAAN PERSEKUTUAN, 62592 PUTRAJAYA",,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,
,Peritium Engineering Sdn Bhd ,"Unit A-02-3A Allamanda 10 Boulevard, Lebuhraya Sprint PJU 6A, 47400 Petaling Jaya, Selangor. 47400 Selangor Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
,Perksense SDN BHD,"10 Boulevard, 47400, Damansara, KL, Malaysia",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,
441422,Permodalan Nasional Berhad,"Level 4, Menara PNB, 201-A Jalan Tun Razak, 50400 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",permodalan-nasional-berhad-441422,38218-X,306,4.7059,/companies/441422/company-reviews/summary,/companies/441422/company-reviews,6627,"Level 4, Menara PNB, 201-A Jalan Tun Razak, 50400 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,Banking/Financial Services,,"LOT 27, KOMPLEKS PERBADANAN PUTRAJAYA PRESINT 3, 62675 PUTRAJAYA, WILAYAH PERSEKUTUAN PUTRAJAYA",03-20505798,,,,0,0,0,0,0,1,1,0,"Jabatan Ekonomi Permodalan Nasional Berhad Tingkat 15, Menara PNB 201-A, Jalan Tun Razak 50724 Kuala Lumpur WILAYAH PERSEKUTUAN"
623373,Persekutuan Tiong-Hua Johor Baru,"Jalan Ulu Air Molek, Johor Bahru, Johor",persekutuan-tiong-hua-johor-baru-623373,34985-A,2,4,/companies/623373/company-reviews/summary,/companies/623373/company-reviews,31449,"Jalan Ulu Air Molek, Johor Bahru, Johor",,,Non-Profit Organisation/Social Services/NGO,http://www.jb-tionghua.org.my,"7th Floor, Wisma Tiong-hua, 8, Jalan Keris, Taman Sri Tebrau",,,,,0,0,0,0,0,0,1,0,
,"PERSONA THEORY GAMES, PETALING JAYA SELANGOR",,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
640490,PERUNDING ELECMEC SDN. BHD.,,perunding-elecmec-640490,602328-A,2,5,/companies/640490/company-reviews/summary,/companies/640490/company-reviews,62581,,,,"Consulting (IT, Science, Engineering & Technical)",,,,pelecmec@gmail.com,Lai Chee Keung, Senior Mechanical Engineer,1,0,0,0,0,0,0,0,"Lot10417-3-4 Blk 11 46.3 Tabuan Stutong Cmmrcl Centre Jln Setia Raja KUCHING, Sarawak, 99350 Malaysia"
1318202,Perunding Sinar,,perunding-sinar-1318202,LLP0008531-LGN,0,0,/companies/1318202/company-reviews/summary,/companies/1318202/company-reviews,167242,,,,"Consulting (IT, Science, Engineering & Technical)",,,,,,,1,0,0,0,0,0,0,0,"Pt 376 Lvl 2 Seksyen 27 Jln Sri Cemerlang KOTA BAHARU, Kelantan, 15300 Malaysia"
609961,Perusahaan Otomobil Nasional Sdn Bhd (PROTON),Proton Hicom Factory Shah Alam Selangor Malaysia,perusahaan-otomobil-nasional-proton-609961,100995-U,303,4.1424,/companies/609961/company-reviews/summary,/companies/609961/company-reviews,2411,Proton Hicom Factory Shah Alam Selangor Malaysia,,,Automobile/Automotive Ancillary/Vehicle,,,,,,,0,0,0,0,1,0,0,0,
440687,Peter Chong & Co.,"Soho Suites @ KLCC, Block A2, Level 31-3, No 20 Jalan Perak, 50450 Kuala Lumpur",peter-chong-n-co-440687,AF0165,24,4.0417,/companies/440687/company-reviews/summary,/companies/440687/company-reviews,4193,"Soho Suites @ KLCC, Block A2, Level 31-3, No 20 Jalan Perak, 50450 Kuala Lumpur",,,Accounting/Audit/Tax Services,http://www.peterchongco.com,,03-21817447,,,,0,0,0,0,0,1,0,0,
1319304,Petroliam Nasional Berhad (PETRONAS),"Level 3, Menara Dayabumi
Jalan Sultan Hishamuddin
50050 Kuala Lumpur, Malaysia",petroliam-nasional-berhad-petronas-1319304,20076-k,704,4.5384,/companies/1319304/company-reviews/summary,/companies/1319304/company-reviews,167488,"Level 3, Menara Dayabumi
Jalan Sultan Hishamuddin
50050 Kuala Lumpur, Malaysia",,,Oil/Gas/Petroleum,https://www.petronas.com/join-us,"Tower 1, PETRONAS Twin Towers, 
Kuala Lumpur City Centre (KLCC),
50088 Kuala Lumpur, Malaysia.",,,,,0,0,0,1,0,0,1,1,"Petroliam Nasional Berhad, Level 59, Tower 1,
PETRONAS Twin Towers, Kuala Lumpur City Center,
50088 Kuala Lumpur"
461317,Petron Malaysia Refining & Marketing Berhad,Jalan Dungun Bukit Damansara Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,petron-malaysia-refining-n-marketing-berhad-461317,3927V,38,4.5,/companies/461317/company-reviews/summary,/companies/461317/company-reviews,76466,Jalan Dungun Bukit Damansara Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,,,Oil/Gas/Petroleum,http://www.petron.com.my,"Port Dickson Refinery, Jln Pantai, Batu 1 1/2, Negeri Sembilan, 71000 Port Dickson, Negeri Sembilan",,,,,0,0,0,0,0,0,0,1,
,PETRONAS (CULTURE MANAGEMENT DEPT),,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,PETRONAS CHEMICALS LDPE,"LOT9717, PETRONAS CHEMICALS LDPE, KM105 JALAN KUANTAN- KUALA TERENGGANU, 24300 KERTEH, KUALA TERENGGANU.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
,Petronas Digital Sdn Bhd,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,"Level 21, Menara ExxonMobil, Kuala Lumpur City Centre, Kuala Lumpur، Wilayah Persekutuan 50088، MY"
,Petronas Group Technical Solutions,"Level 15, Menara Dayabumi 50088 Kuala Lumpur Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
,Petronas Labuan,PC Methanol Sdn Bhd Kawasan Perindustrian Rancha-Rancha 87000 Labuan Malaysia.,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
451701,Petronas Lubricants International Sdn Bhd,"Level 26, Integra Tower, The Intermark, Jalan Ampang, Kuala Lumpur",petronas-lubricants-international-451701,485509-D,143,4.0993,/companies/451701/company-reviews/summary,/companies/451701/company-reviews,39664,"Level 26, Integra Tower, The Intermark, Jalan Ampang, Kuala Lumpur",3.160753,101.720537,Oil/Gas/Petroleum,http://www.pli-petronas.com,"PETRONAS Lubricants International, Melaka Lube Blending Plant (MLBP), Kawasan Perindustrian Tangga Batu, 76400 Tangga Batu, Melaka.",,,,,0,0,0,0,0,0,0,1,
,Petronas Penapisan (Melaka) Sdn. Bhd.,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,Bangunan Pentadbiran Persiaran Penapisan 76300 Sungai Udang Melaka
866115,PETRONAS Refinery and Petrochemical Corporation (PRPC),"(PETRONAS REFINERY AND PETROCHEMICAL CORPORATION SDN.BHD) Level 1, Block A3, The HIVE Management Office, Pengerang Integrated Complex (PIC) 81600, Pengerang, Johor, Malaysia",petronas-refinery-and-petrochemical-corporation-prpc-866115,20076-K,43,4.6047,/companies/866115/company-reviews/summary,/companies/866115/company-reviews,107261,,,,Oil/Gas/Petroleum,,,,,,,0,0,0,0,0,0,1,0,
1.56785E+14,Petronas Setel,,petronas-setel-156785352058296,,6,5,/companies/156785352058296/company-reviews/summary,/companies/156785352058296/company-reviews,174408,,,,Others,,,,,,,0,0,0,0,1,0,0,0,
,Pharaonia Pharmaceuticals,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,"4Y – Asmaa Fahmy Division – Golf Land– Building Pharma Plaza – Floor 10- Helioplis - Cairo , Egypt"
1.57E+14,PIGEON FILMING STUDIO,,pigeon-filming-studio-164145055569297,003016974-X,0,0,/companies/164145055569297/company-reviews/summary,/companies/164145055569297/company-reviews,236207,,,,Entertainment/Media,,,,,,,0,0,0,1,0,0,0,0,
,Pinang Films Production,,,,,,,,,,,,,,,'016-4089459',timyeoh@pinangfilms.com,Timothy Yeoh, Producer,0,1,0,0,0,0,0,0,
1.63274E+14,Pintas Consulting Group Sdn Bhd,,pintas-consulting-group-163274216324262,461057-W,0,0,/companies/163274216324262/company-reviews/summary,/companies/163274216324262/company-reviews,4023,,,,Consulting (Business & Management),,"No. 19, Jalan SS 1/36, 47300 Petaling Jaya, Selangor.",,,,,0,0,0,0,0,1,0,0,
,PISONPLAN SDN BHD,"28-2 JALAN PUTERI 2/5, BANDAR PUTERI PUCHONG",,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,
468231,PIXEL PLAY SDN. BHD.,"No.16B Jalan SS 20/10, Damansara Kim, Petaling Jaya 47400. Selangor",pixel-play-468231,1054222-W,0,0,/companies/468231/company-reviews/summary,/companies/468231/company-reviews,89534,"No.16B Jalan SS 20/10, Damansara Kim, Petaling Jaya 47400. Selangor",3.136008,101.629088,Entertainment/Media,,,'019-4827898',adamfreddy1996@gmail.com,Mohamad Adam," Assistant Producer, Pixel Play Entertainment Sdn
Bhd",0,1,0,0,0,0,0,0,
,PKF TAX SERVICES SDN BHD,"Level 33, Menara 1MK, Kompleks 1 Mont'Kiara, No.1 Jalan Kiara, 50480, KL",,,,,,,,,,,,,,03-62031888,,,,0,0,0,0,0,1,0,0,
630444,Playhouse Pictures Sdn Bhd,,playhouse-pictures-630444,864355-T,1,5,/companies/630444/company-reviews/summary,/companies/630444/company-reviews,44932,,,,Entertainment/Media,,,'012-3668905',amar@playhouse-pictures.com,Amar Fhairuz, Producer,0,1,0,0,0,0,0,0,
1219627,PLC TAX CONSULTANTS SDN BHD,"25, Ground Floor, Jalan Lambak 86000 Kluang, Johor.",plc-tax-consultants-1219627,782701-V,1,5,/companies/1219627/company-reviews/summary,/companies/1219627/company-reviews,124387,"25, Ground Floor, Jalan Lambak 86000 Kluang, Johor.",,,Accounting/Audit/Tax Services,https://www.plctax.solutions/,,07-7721743,,,,0,0,1,0,0,1,0,0,
609574,Plexus Manufacturing Sdn Bhd,"Plot 87, Lebuhraya Kampung Jawa, 11900 Bayan Lepas, Penang.",plexus-manufacturing-609574,399136-M,248,3.8347,/companies/609574/company-reviews/summary,/companies/609574/company-reviews,137,"Plot 87, Lebuhraya Kampung Jawa, 11900 Bayan Lepas, Penang.",,,Electrical & Electronics,http://www.plexus.com,,,Alvin.Koay@plexus.com,Alvin Koay, Sr Engineer,1,0,0,0,0,0,0,0,
1.64E+14,PMB ALUMINIUM SABAH SDN BHD,"LOT NO 2, (DBKK NO 2A) LORONG NEUTRON 1, NEUTRON PARK, KOLOMBONG INDUSTRIAL ESTATE, KOLOMBONG 88450 KOTA KINABALU, SABAH",pmb-aluminium-sabah-164445618835205,772936H,0,0,/companies/164445618835205/company-reviews/summary,/companies/164445618835205/company-reviews,242923,"LOT NO 2, (DBKK NO 2A) LORONG NEUTRON 1, NEUTRON PARK, KOLOMBONG INDUSTRIAL ESTATE, KOLOMBONG 88450 KOTA KINABALU, SABAH",,,Retail/Merchandise,,,,limyp@pressmetal.com.my,Lim Ying Pio, Quality Department,1,0,0,0,0,0,0,0,
1.58E+14,POINT BLANK MEDIAWORKS SDN. BHD.,,point-blank-mediaworks-164328497313254,915504-K,1,5,/companies/164328497313254/company-reviews/summary,/companies/164328497313254/company-reviews,241172,,,,Accounting/Audit/Tax Services,,,,,,,0,0,0,1,0,0,0,0,
,POINTLINK VENTURES SDN BHD,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
999566,POLADRONE SOLUTIONS SDN. BHD.,"Poladrone - L1-Futurise Center, Persiaran Apec, Cyber 8, 63000 Cyberjaya, Selangor",poladrone-solutions-999566,1189739-A,3,5,/companies/999566/company-reviews/summary,/companies/999566/company-reviews,110617,"Poladrone - L1-Futurise Center, Persiaran Apec, Cyber 8, 63000 Cyberjaya, Selangor",,,Computer/Information Technology (Software),,,,,,,0,0,0,0,0,0,0,1,
,PoltechCare Sdn Bhd,"Malaysian Global Innovation & Creativity Centre, 3730, Persiaran Apec, Cyberjaya 63000 Selangor Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
